filepath,source,label,duration_sec,sample_rate,channels,corrupt
data\raw\gary_stafford\real\gs_00826.wav,gary_stafford,real,4.580997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00827.wav,gary_stafford,real,3.3219954648526078,44100,2,False
data\raw\gary_stafford\real\gs_00828.wav,gary_stafford,real,4.587006802721088,44100,2,False
data\raw\gary_stafford\real\gs_00829.wav,gary_stafford,real,3.7160090702947848,44100,2,False
data\raw\gary_stafford\real\gs_00830.wav,gary_stafford,real,7.300997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00831.wav,gary_stafford,real,2.8919954648526076,44100,2,False
data\raw\gary_stafford\real\gs_00832.wav,gary_stafford,real,3.9780045351473925,44100,2,False
data\raw\gary_stafford\real\gs_00833.wav,gary_stafford,real,3.215011337868481,44100,2,False
data\raw\gary_stafford\real\gs_00834.wav,gary_stafford,real,4.0850113378684805,44100,2,False
data\raw\gary_stafford\real\gs_00835.wav,gary_stafford,real,7.620997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00836.wav,gary_stafford,real,5.290997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00837.wav,gary_stafford,real,7.0240136054421765,44100,2,False
data\raw\gary_stafford\real\gs_00838.wav,gary_stafford,real,2.9029931972789114,44100,2,False
data\raw\gary_stafford\real\gs_00839.wav,gary_stafford,real,2.5280045351473923,44100,2,False
data\raw\gary_stafford\real\gs_00840.wav,gary_stafford,real,3.639002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00841.wav,gary_stafford,real,4.5829931972789115,44100,2,False
data\raw\gary_stafford\real\gs_00842.wav,gary_stafford,real,5.546984126984127,44100,2,False
data\raw\gary_stafford\real\gs_00843.wav,gary_stafford,real,6.004988662131519,44100,2,False
data\raw\gary_stafford\real\gs_00844.wav,gary_stafford,real,5.260997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00845.wav,gary_stafford,real,7.482993197278912,44100,2,False
data\raw\gary_stafford\real\gs_00846.wav,gary_stafford,real,3.185986394557823,44100,2,False
data\raw\gary_stafford\real\gs_00847.wav,gary_stafford,real,4.879002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00848.wav,gary_stafford,real,4.935011337868481,44100,2,False
data\raw\gary_stafford\real\gs_00849.wav,gary_stafford,real,6.0,44100,2,False
data\raw\gary_stafford\real\gs_00850.wav,gary_stafford,real,3.4449886621315193,44100,2,False
data\raw\gary_stafford\real\gs_00851.wav,gary_stafford,real,4.822993197278912,44100,2,False
data\raw\gary_stafford\real\gs_00852.wav,gary_stafford,real,2.5,44100,2,False
data\raw\gary_stafford\real\gs_00853.wav,gary_stafford,real,2.98,44100,2,False
data\raw\gary_stafford\real\gs_00854.wav,gary_stafford,real,2.7009977324263037,44100,2,False
data\raw\gary_stafford\real\gs_00855.wav,gary_stafford,real,3.4139909297052156,44100,2,False
data\raw\gary_stafford\real\gs_00856.wav,gary_stafford,real,4.386009070294785,44100,2,False
data\raw\gary_stafford\real\gs_00857.wav,gary_stafford,real,4.2319954648526075,44100,2,False
data\raw\gary_stafford\real\gs_00858.wav,gary_stafford,real,6.43,44100,2,False
data\raw\gary_stafford\real\gs_00859.wav,gary_stafford,real,6.101995464852608,44100,2,False
data\raw\gary_stafford\real\gs_00860.wav,gary_stafford,real,6.951995464852608,44100,2,False
data\raw\gary_stafford\real\gs_00861.wav,gary_stafford,real,5.838979591836734,44100,2,False
data\raw\gary_stafford\real\gs_00862.wav,gary_stafford,real,3.558004535147392,44100,2,False
data\raw\gary_stafford\real\gs_00863.wav,gary_stafford,real,5.739002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00864.wav,gary_stafford,real,10.20299319727891,44100,2,False
data\raw\gary_stafford\real\gs_00865.wav,gary_stafford,real,6.613015873015873,44100,2,False
data\raw\gary_stafford\real\gs_00866.wav,gary_stafford,real,4.062993197278912,44100,2,False
data\raw\gary_stafford\real\gs_00867.wav,gary_stafford,real,6.733990929705215,44100,2,False
data\raw\gary_stafford\real\gs_00868.wav,gary_stafford,real,5.712993197278911,44100,2,False
data\raw\gary_stafford\real\gs_00869.wav,gary_stafford,real,7.18,44100,2,False
data\raw\gary_stafford\real\gs_00870.wav,gary_stafford,real,6.7680045351473925,44100,2,False
data\raw\gary_stafford\real\gs_00871.wav,gary_stafford,real,6.7680045351473925,44100,2,False
data\raw\gary_stafford\real\gs_00872.wav,gary_stafford,real,4.384988662131519,44100,2,False
data\raw\gary_stafford\real\gs_00873.wav,gary_stafford,real,5.699002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00874.wav,gary_stafford,real,3.5739909297052153,44100,2,False
data\raw\gary_stafford\real\gs_00875.wav,gary_stafford,real,3.88,44100,2,False
data\raw\gary_stafford\real\gs_00876.wav,gary_stafford,real,5.649002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00877.wav,gary_stafford,real,4.92,44100,2,False
data\raw\gary_stafford\real\gs_00878.wav,gary_stafford,real,2.9670068027210883,44100,2,False
data\raw\gary_stafford\real\gs_00879.wav,gary_stafford,real,4.785986394557823,44100,2,False
data\raw\gary_stafford\real\gs_00880.wav,gary_stafford,real,5.5619954648526075,44100,2,False
data\raw\gary_stafford\real\gs_00881.wav,gary_stafford,real,2.8260090702947847,44100,2,False
data\raw\gary_stafford\real\gs_00882.wav,gary_stafford,real,3.731995464852608,44100,2,False
data\raw\gary_stafford\real\gs_00883.wav,gary_stafford,real,2.5129931972789117,44100,2,False
data\raw\gary_stafford\real\gs_00884.wav,gary_stafford,real,2.8339909297052155,44100,2,False
data\raw\gary_stafford\real\gs_00885.wav,gary_stafford,real,4.390997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00886.wav,gary_stafford,real,2.725986394557823,44100,2,False
data\raw\gary_stafford\real\gs_00887.wav,gary_stafford,real,3.2159863945578233,44100,2,False
data\raw\gary_stafford\real\gs_00888.wav,gary_stafford,real,2.663015873015873,44100,2,False
data\raw\gary_stafford\real\gs_00889.wav,gary_stafford,real,3.6429931972789116,44100,2,False
data\raw\gary_stafford\real\gs_00890.wav,gary_stafford,real,6.86498866213152,44100,2,False
data\raw\gary_stafford\real\gs_00891.wav,gary_stafford,real,3.659002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00892.wav,gary_stafford,real,4.969002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00893.wav,gary_stafford,real,3.18,44100,2,False
data\raw\gary_stafford\real\gs_00894.wav,gary_stafford,real,3.473015873015873,44100,2,False
data\raw\gary_stafford\real\gs_00895.wav,gary_stafford,real,2.585986394557823,44100,2,False
data\raw\gary_stafford\real\gs_00896.wav,gary_stafford,real,2.9380045351473925,44100,2,False
data\raw\gary_stafford\real\gs_00897.wav,gary_stafford,real,3.5960090702947847,44100,2,False
data\raw\gary_stafford\real\gs_00898.wav,gary_stafford,real,6.27,44100,2,False
data\raw\gary_stafford\real\gs_00899.wav,gary_stafford,real,4.969002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00900.wav,gary_stafford,real,4.522993197278912,44100,2,False
data\raw\gary_stafford\real\gs_00901.wav,gary_stafford,real,6.734013605442177,44100,2,False
data\raw\gary_stafford\real\gs_00902.wav,gary_stafford,real,9.218004535147392,44100,2,False
data\raw\gary_stafford\real\gs_00903.wav,gary_stafford,real,3.893015873015873,44100,2,False
data\raw\gary_stafford\real\gs_00904.wav,gary_stafford,real,5.787006802721089,44100,2,False
data\raw\gary_stafford\real\gs_00905.wav,gary_stafford,real,4.100997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00906.wav,gary_stafford,real,6.520997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00907.wav,gary_stafford,real,4.962993197278911,44100,2,False
data\raw\gary_stafford\real\gs_00908.wav,gary_stafford,real,3.2619954648526077,44100,2,False
data\raw\gary_stafford\real\gs_00909.wav,gary_stafford,real,4.1060090702947845,44100,2,False
data\raw\gary_stafford\real\gs_00910.wav,gary_stafford,real,4.043990929705215,44100,2,False
data\raw\gary_stafford\real\gs_00911.wav,gary_stafford,real,3.190997732426304,44100,2,False
data\raw\gary_stafford\real\gs_00912.wav,gary_stafford,real,6.257981859410431,44100,2,False
data\raw\gary_stafford\real\gs_00913.wav,gary_stafford,real,4.237006802721089,44100,2,False
data\raw\gary_stafford\real\gs_00914.wav,gary_stafford,real,5.776009070294784,44100,2,False
data\raw\gary_stafford\real\gs_00915.wav,gary_stafford,real,3.5849886621315195,44100,2,False
data\raw\gary_stafford\real\gs_00916.wav,gary_stafford,real,2.6150113378684807,44100,2,False
data\raw\gary_stafford\real\gs_00917.wav,gary_stafford,real,5.507981859410431,44100,2,False
data\raw\gary_stafford\real\gs_00918.wav,gary_stafford,real,4.531995464852607,44100,2,False
data\raw\gary_stafford\real\gs_00919.wav,gary_stafford,real,4.2319954648526075,44100,2,False
data\raw\gary_stafford\real\gs_00920.wav,gary_stafford,real,4.679002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00921.wav,gary_stafford,real,4.92,44100,2,False
data\raw\gary_stafford\real\gs_00922.wav,gary_stafford,real,6.623990929705215,44100,2,False
data\raw\gary_stafford\real\gs_00923.wav,gary_stafford,real,6.909002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00924.wav,gary_stafford,real,3.9180045351473924,44100,2,False
data\raw\gary_stafford\real\gs_00925.wav,gary_stafford,real,3.79,44100,2,False
data\raw\gary_stafford\real\gs_00926.wav,gary_stafford,real,3.379002267573696,44100,2,False
data\raw\gary_stafford\real\gs_00927.wav,gary_stafford,real,8.56,44100,2,False
data\raw\gary_stafford\real\gs_00928.wav,gary_stafford,real,4.332018140589569,44100,2,False
data\raw\gary_stafford\real\gs_00929.wav,gary_stafford,real,2.65,44100,2,False
data\raw\gary_stafford\real\gs_00930.wav,gary_stafford,real,4.891995464852608,44100,2,False
data\raw\gary_stafford\real\gs_00931.wav,gary_stafford,real,3.5819954648526076,44100,2,False
data\raw\gary_stafford\real\gs_00932.wav,gary_stafford,real,3.582018140589569,44100,2,False
data\raw\gary_stafford\fake\gs_00933.wav,gary_stafford,fake,3.612,16000,1,False
data\raw\gary_stafford\fake\gs_00934.wav,gary_stafford,fake,3.309,16000,1,False
data\raw\gary_stafford\fake\gs_00935.wav,gary_stafford,fake,3.679,16000,1,False
data\raw\gary_stafford\fake\gs_00936.wav,gary_stafford,fake,3.568,16000,1,False
data\raw\gary_stafford\fake\gs_00937.wav,gary_stafford,fake,3.934,16000,1,False
data\raw\gary_stafford\fake\gs_00938.wav,gary_stafford,fake,2.694,16000,1,False
data\raw\gary_stafford\fake\gs_00939.wav,gary_stafford,fake,3.303,16000,1,False
data\raw\gary_stafford\fake\gs_00940.wav,gary_stafford,fake,2.562,16000,1,False
data\raw\gary_stafford\fake\gs_00941.wav,gary_stafford,fake,2.564,16000,1,False
data\raw\gary_stafford\fake\gs_00942.wav,gary_stafford,fake,3.162,16000,1,False
data\raw\gary_stafford\fake\gs_00943.wav,gary_stafford,fake,3.824,16000,1,False
data\raw\gary_stafford\fake\gs_00944.wav,gary_stafford,fake,2.599,16000,1,False
data\raw\gary_stafford\fake\gs_00945.wav,gary_stafford,fake,4.118,16000,1,False
data\raw\gary_stafford\fake\gs_00946.wav,gary_stafford,fake,4.264,16000,1,False
data\raw\gary_stafford\fake\gs_00947.wav,gary_stafford,fake,3.133,16000,1,False
data\raw\gary_stafford\fake\gs_00948.wav,gary_stafford,fake,2.6,16000,1,False
data\raw\gary_stafford\fake\gs_00949.wav,gary_stafford,fake,3.517,16000,1,False
data\raw\gary_stafford\fake\gs_00950.wav,gary_stafford,fake,3.075,16000,1,False
data\raw\gary_stafford\fake\gs_00951.wav,gary_stafford,fake,4.045,16000,1,False
data\raw\gary_stafford\fake\gs_00952.wav,gary_stafford,fake,4.306,16000,1,False
data\raw\gary_stafford\fake\gs_00953.wav,gary_stafford,fake,4.048,16000,1,False
data\raw\gary_stafford\fake\gs_00954.wav,gary_stafford,fake,3.775,16000,1,False
data\raw\gary_stafford\fake\gs_00955.wav,gary_stafford,fake,2.692,16000,1,False
data\raw\gary_stafford\fake\gs_00956.wav,gary_stafford,fake,2.925,16000,1,False
data\raw\gary_stafford\fake\gs_00957.wav,gary_stafford,fake,4.249,16000,1,False
data\raw\gary_stafford\fake\gs_00958.wav,gary_stafford,fake,2.526,16000,1,False
data\raw\gary_stafford\fake\gs_00959.wav,gary_stafford,fake,2.593,16000,1,False
data\raw\gary_stafford\fake\gs_00960.wav,gary_stafford,fake,3.595,16000,1,False
data\raw\gary_stafford\fake\gs_00961.wav,gary_stafford,fake,3.571,16000,1,False
data\raw\gary_stafford\fake\gs_00962.wav,gary_stafford,fake,2.915,16000,1,False
data\raw\gary_stafford\fake\gs_00963.wav,gary_stafford,fake,3.712,16000,1,False
data\raw\gary_stafford\fake\gs_00964.wav,gary_stafford,fake,2.515,16000,1,False
data\raw\gary_stafford\fake\gs_00965.wav,gary_stafford,fake,3.324,16000,1,False
data\raw\gary_stafford\fake\gs_00966.wav,gary_stafford,fake,3.733,16000,1,False
data\raw\gary_stafford\fake\gs_00967.wav,gary_stafford,fake,3.228,16000,1,False
data\raw\gary_stafford\fake\gs_00968.wav,gary_stafford,fake,3.411,16000,1,False
data\raw\gary_stafford\fake\gs_00969.wav,gary_stafford,fake,3.775,16000,1,False
data\raw\gary_stafford\fake\gs_00970.wav,gary_stafford,fake,3.293,16000,1,False
data\raw\gary_stafford\fake\gs_00971.wav,gary_stafford,fake,2.591,16000,1,False
data\raw\gary_stafford\fake\gs_00972.wav,gary_stafford,fake,3.762,16000,1,False
data\raw\gary_stafford\fake\gs_00973.wav,gary_stafford,fake,2.673,16000,1,False
data\raw\gary_stafford\fake\gs_00974.wav,gary_stafford,fake,3.444,16000,1,False
data\raw\gary_stafford\fake\gs_00975.wav,gary_stafford,fake,2.588,16000,1,False
data\raw\gary_stafford\fake\gs_00976.wav,gary_stafford,fake,2.62,16000,1,False
data\raw\gary_stafford\fake\gs_00977.wav,gary_stafford,fake,3.513,16000,1,False
data\raw\gary_stafford\fake\gs_00978.wav,gary_stafford,fake,3.554,16000,1,False
data\raw\gary_stafford\fake\gs_00979.wav,gary_stafford,fake,3.19,16000,1,False
data\raw\gary_stafford\fake\gs_00980.wav,gary_stafford,fake,2.541,16000,1,False
data\raw\gary_stafford\fake\gs_00981.wav,gary_stafford,fake,3.261,16000,1,False
data\raw\gary_stafford\fake\gs_00982.wav,gary_stafford,fake,3.009,16000,1,False
data\raw\gary_stafford\fake\gs_00983.wav,gary_stafford,fake,2.9,16000,1,False
data\raw\gary_stafford\fake\gs_00984.wav,gary_stafford,fake,3.177,16000,1,False
data\raw\gary_stafford\fake\gs_00985.wav,gary_stafford,fake,3.195,16000,1,False
data\raw\gary_stafford\fake\gs_00986.wav,gary_stafford,fake,2.583,16000,1,False
data\raw\gary_stafford\fake\gs_00987.wav,gary_stafford,fake,3.07,16000,1,False
data\raw\gary_stafford\fake\gs_00988.wav,gary_stafford,fake,3.309,16000,1,False
data\raw\gary_stafford\fake\gs_00989.wav,gary_stafford,fake,3.527,16000,1,False
data\raw\gary_stafford\fake\gs_00990.wav,gary_stafford,fake,2.789,16000,1,False
data\raw\gary_stafford\fake\gs_00991.wav,gary_stafford,fake,3.175,16000,1,False
data\raw\gary_stafford\fake\gs_00992.wav,gary_stafford,fake,3.196,16000,1,False
data\raw\gary_stafford\fake\gs_00993.wav,gary_stafford,fake,2.758,16000,1,False
data\raw\gary_stafford\fake\gs_00994.wav,gary_stafford,fake,2.757,16000,1,False
data\raw\gary_stafford\fake\gs_00995.wav,gary_stafford,fake,3.238,16000,1,False
data\raw\gary_stafford\fake\gs_00996.wav,gary_stafford,fake,3.815,16000,1,False
data\raw\gary_stafford\fake\gs_00997.wav,gary_stafford,fake,3.089,16000,1,False
data\raw\gary_stafford\fake\gs_00998.wav,gary_stafford,fake,4.052,16000,1,False
data\raw\gary_stafford\fake\gs_00999.wav,gary_stafford,fake,4.445,16000,1,False
data\raw\gary_stafford\fake\gs_01000.wav,gary_stafford,fake,3.082,16000,1,False
data\raw\gary_stafford\fake\gs_01001.wav,gary_stafford,fake,3.64,16000,1,False
data\raw\gary_stafford\fake\gs_01002.wav,gary_stafford,fake,4.384,16000,1,False
data\raw\gary_stafford\fake\gs_01003.wav,gary_stafford,fake,5.99,16000,1,False
data\raw\gary_stafford\fake\gs_01004.wav,gary_stafford,fake,2.533,16000,1,False
data\raw\gary_stafford\fake\gs_01005.wav,gary_stafford,fake,4.219,16000,1,False
data\raw\gary_stafford\fake\gs_01006.wav,gary_stafford,fake,2.565,16000,1,False
data\raw\gary_stafford\fake\gs_01007.wav,gary_stafford,fake,2.648,16000,1,False
data\raw\gary_stafford\fake\gs_01008.wav,gary_stafford,fake,3.493,16000,1,False
data\raw\gary_stafford\fake\gs_01009.wav,gary_stafford,fake,3.863,16000,1,False
data\raw\gary_stafford\fake\gs_01010.wav,gary_stafford,fake,2.645,16000,1,False
data\raw\gary_stafford\fake\gs_01011.wav,gary_stafford,fake,3.693,16000,1,False
data\raw\gary_stafford\fake\gs_01012.wav,gary_stafford,fake,2.765,16000,1,False
data\raw\gary_stafford\fake\gs_01013.wav,gary_stafford,fake,3.2,16000,1,False
data\raw\gary_stafford\fake\gs_01014.wav,gary_stafford,fake,3.49,16000,1,False
data\raw\gary_stafford\fake\gs_01015.wav,gary_stafford,fake,3.271,16000,1,False
data\raw\gary_stafford\fake\gs_01016.wav,gary_stafford,fake,3.676,16000,1,False
data\raw\gary_stafford\fake\gs_01017.wav,gary_stafford,fake,5.928,16000,1,False
data\raw\gary_stafford\fake\gs_01018.wav,gary_stafford,fake,3.866,16000,1,False
data\raw\gary_stafford\fake\gs_01019.wav,gary_stafford,fake,3.454,16000,1,False
data\raw\gary_stafford\fake\gs_01020.wav,gary_stafford,fake,5.201,16000,1,False
data\raw\gary_stafford\fake\gs_01021.wav,gary_stafford,fake,3.173,16000,1,False
data\raw\gary_stafford\fake\gs_01022.wav,gary_stafford,fake,2.5,16000,1,False
data\raw\gary_stafford\fake\gs_01023.wav,gary_stafford,fake,2.97,16000,1,False
data\raw\gary_stafford\fake\gs_01024.wav,gary_stafford,fake,3.959,16000,1,False
data\raw\gary_stafford\fake\gs_01025.wav,gary_stafford,fake,2.746,16000,1,False
data\raw\gary_stafford\fake\gs_01026.wav,gary_stafford,fake,4.677,16000,1,False
data\raw\gary_stafford\fake\gs_01027.wav,gary_stafford,fake,4.022,16000,1,False
data\raw\gary_stafford\fake\gs_01028.wav,gary_stafford,fake,3.506,16000,1,False
data\raw\gary_stafford\fake\gs_01029.wav,gary_stafford,fake,3.13,16000,1,False
data\raw\gary_stafford\fake\gs_01030.wav,gary_stafford,fake,4.331,16000,1,False
data\raw\gary_stafford\fake\gs_01031.wav,gary_stafford,fake,3.191,16000,1,False
data\raw\gary_stafford\fake\gs_01032.wav,gary_stafford,fake,2.781,16000,1,False
data\raw\gary_stafford\fake\gs_01033.wav,gary_stafford,fake,3.026,16000,1,False
data\raw\gary_stafford\fake\gs_01034.wav,gary_stafford,fake,3.257,16000,1,False
data\raw\gary_stafford\fake\gs_01035.wav,gary_stafford,fake,3.306,16000,1,False
data\raw\gary_stafford\fake\gs_01036.wav,gary_stafford,fake,3.283,16000,1,False
data\raw\gary_stafford\fake\gs_01037.wav,gary_stafford,fake,3.349,16000,1,False
data\raw\gary_stafford\fake\gs_01038.wav,gary_stafford,fake,2.536,16000,1,False
data\raw\gary_stafford\fake\gs_01039.wav,gary_stafford,fake,3.883,16000,1,False
data\raw\gary_stafford\fake\gs_01040.wav,gary_stafford,fake,2.886,16000,1,False
data\raw\gary_stafford\fake\gs_01041.wav,gary_stafford,fake,3.278,16000,1,False
data\raw\gary_stafford\fake\gs_01042.wav,gary_stafford,fake,3.026,16000,1,False
data\raw\gary_stafford\fake\gs_01043.wav,gary_stafford,fake,3.812,16000,1,False
data\raw\gary_stafford\fake\gs_01044.wav,gary_stafford,fake,4.231,16000,1,False
data\raw\gary_stafford\fake\gs_01045.wav,gary_stafford,fake,2.614,16000,1,False
data\raw\gary_stafford\fake\gs_01046.wav,gary_stafford,fake,3.979,16000,1,False
data\raw\gary_stafford\fake\gs_01047.wav,gary_stafford,fake,2.915,16000,1,False
data\raw\gary_stafford\fake\gs_01048.wav,gary_stafford,fake,3.227,16000,1,False
data\raw\gary_stafford\fake\gs_01049.wav,gary_stafford,fake,2.997,16000,1,False
data\raw\gary_stafford\fake\gs_01050.wav,gary_stafford,fake,3.064,16000,1,False
data\raw\gary_stafford\fake\gs_01051.wav,gary_stafford,fake,3.653,16000,1,False
data\raw\gary_stafford\fake\gs_01052.wav,gary_stafford,fake,3.361,16000,1,False
data\raw\gary_stafford\fake\gs_01053.wav,gary_stafford,fake,2.553,16000,1,False
data\raw\gary_stafford\fake\gs_01054.wav,gary_stafford,fake,2.803,16000,1,False
data\raw\gary_stafford\fake\gs_01055.wav,gary_stafford,fake,3.697,16000,1,False
data\raw\gary_stafford\fake\gs_01056.wav,gary_stafford,fake,3.107,16000,1,False
data\raw\gary_stafford\fake\gs_01057.wav,gary_stafford,fake,2.553,16000,1,False
data\raw\gary_stafford\fake\gs_01058.wav,gary_stafford,fake,4.304,16000,1,False
data\raw\gary_stafford\fake\gs_01059.wav,gary_stafford,fake,2.866,16000,1,False
data\raw\gary_stafford\fake\gs_01060.wav,gary_stafford,fake,3.105,16000,1,False
data\raw\gary_stafford\fake\gs_01061.wav,gary_stafford,fake,3.71,16000,1,False
data\raw\gary_stafford\fake\gs_01062.wav,gary_stafford,fake,3.339,16000,1,False
data\raw\gary_stafford\fake\gs_01063.wav,gary_stafford,fake,2.815,16000,1,False
data\raw\gary_stafford\fake\gs_01064.wav,gary_stafford,fake,2.869,16000,1,False
data\raw\gary_stafford\fake\gs_01065.wav,gary_stafford,fake,3.952,16000,1,False
data\raw\gary_stafford\fake\gs_01066.wav,gary_stafford,fake,3.932,16000,1,False
data\raw\gary_stafford\fake\gs_01067.wav,gary_stafford,fake,4.328,16000,1,False
data\raw\gary_stafford\fake\gs_01068.wav,gary_stafford,fake,2.948,16000,1,False
data\raw\gary_stafford\fake\gs_01069.wav,gary_stafford,fake,3.007,16000,1,False
data\raw\gary_stafford\fake\gs_01070.wav,gary_stafford,fake,3.348,16000,1,False
data\raw\gary_stafford\fake\gs_01071.wav,gary_stafford,fake,3.883,16000,1,False
data\raw\gary_stafford\fake\gs_01072.wav,gary_stafford,fake,2.868,16000,1,False
data\raw\gary_stafford\fake\gs_01073.wav,gary_stafford,fake,2.952,16000,1,False
data\raw\gary_stafford\fake\gs_01074.wav,gary_stafford,fake,3.153,16000,1,False
data\raw\gary_stafford\fake\gs_01075.wav,gary_stafford,fake,2.55,16000,1,False
data\raw\gary_stafford\fake\gs_01076.wav,gary_stafford,fake,2.846,16000,1,False
data\raw\gary_stafford\fake\gs_01077.wav,gary_stafford,fake,2.752,16000,1,False
data\raw\gary_stafford\fake\gs_01078.wav,gary_stafford,fake,2.777,16000,1,False
data\raw\gary_stafford\fake\gs_01079.wav,gary_stafford,fake,3.217,16000,1,False
data\raw\gary_stafford\fake\gs_01080.wav,gary_stafford,fake,3.325,16000,1,False
data\raw\gary_stafford\fake\gs_01081.wav,gary_stafford,fake,4.903,16000,1,False
data\raw\gary_stafford\fake\gs_01082.wav,gary_stafford,fake,3.188,16000,1,False
data\raw\gary_stafford\fake\gs_01083.wav,gary_stafford,fake,3.348,16000,1,False
data\raw\gary_stafford\fake\gs_01084.wav,gary_stafford,fake,2.751,16000,1,False
data\raw\gary_stafford\fake\gs_01085.wav,gary_stafford,fake,3.834,16000,1,False
data\raw\gary_stafford\fake\gs_01086.wav,gary_stafford,fake,3.515,16000,1,False
data\raw\gary_stafford\fake\gs_01087.wav,gary_stafford,fake,3.893,16000,1,False
data\raw\gary_stafford\fake\gs_01088.wav,gary_stafford,fake,3.596,16000,1,False
data\raw\gary_stafford\fake\gs_01089.wav,gary_stafford,fake,3.327,16000,1,False
data\raw\gary_stafford\fake\gs_01090.wav,gary_stafford,fake,3.758,16000,1,False
data\raw\gary_stafford\fake\gs_01091.wav,gary_stafford,fake,3.369,16000,1,False
data\raw\gary_stafford\fake\gs_01092.wav,gary_stafford,fake,3.758,16000,1,False
data\raw\gary_stafford\fake\gs_01093.wav,gary_stafford,fake,3.369,16000,1,False
data\raw\gary_stafford\fake\gs_01094.wav,gary_stafford,fake,3.728,16000,1,False
data\raw\gary_stafford\fake\gs_01095.wav,gary_stafford,fake,3.926,16000,1,False
data\raw\gary_stafford\fake\gs_01096.wav,gary_stafford,fake,2.738,16000,1,False
data\raw\gary_stafford\fake\gs_01097.wav,gary_stafford,fake,3.836,16000,1,False
data\raw\gary_stafford\fake\gs_01098.wav,gary_stafford,fake,3.033,16000,1,False
data\raw\gary_stafford\fake\gs_01099.wav,gary_stafford,fake,3.742,16000,1,False
data\raw\gary_stafford\fake\gs_01100.wav,gary_stafford,fake,4.175,16000,1,False
data\raw\gary_stafford\fake\gs_01101.wav,gary_stafford,fake,8.328,16000,1,False
data\raw\gary_stafford\fake\gs_01102.wav,gary_stafford,fake,3.75,16000,1,False
data\raw\gary_stafford\fake\gs_01103.wav,gary_stafford,fake,7.131,16000,1,False
data\raw\gary_stafford\fake\gs_01104.wav,gary_stafford,fake,2.769,16000,1,False
data\raw\gary_stafford\fake\gs_01105.wav,gary_stafford,fake,2.903,16000,1,False
data\raw\gary_stafford\fake\gs_01106.wav,gary_stafford,fake,3.375,16000,1,False
data\raw\gary_stafford\fake\gs_01107.wav,gary_stafford,fake,6.453,16000,1,False
data\raw\gary_stafford\fake\gs_01108.wav,gary_stafford,fake,3.076,16000,1,False
data\raw\gary_stafford\fake\gs_01109.wav,gary_stafford,fake,3.511,16000,1,False
data\raw\gary_stafford\fake\gs_01110.wav,gary_stafford,fake,3.332,16000,1,False
data\raw\gary_stafford\fake\gs_01111.wav,gary_stafford,fake,3.662,16000,1,False
data\raw\gary_stafford\fake\gs_01112.wav,gary_stafford,fake,10.33,16000,1,False
data\raw\gary_stafford\fake\gs_01113.wav,gary_stafford,fake,5.182,16000,1,False
data\raw\gary_stafford\fake\gs_01114.wav,gary_stafford,fake,4.703,16000,1,False
data\raw\gary_stafford\fake\gs_01115.wav,gary_stafford,fake,3.041,16000,1,False
data\raw\gary_stafford\fake\gs_01116.wav,gary_stafford,fake,2.979,16000,1,False
data\raw\gary_stafford\fake\gs_01117.wav,gary_stafford,fake,3.903,16000,1,False
data\raw\gary_stafford\fake\gs_01118.wav,gary_stafford,fake,5.995,16000,1,False
data\raw\gary_stafford\fake\gs_01119.wav,gary_stafford,fake,7.576,16000,1,False
data\raw\gary_stafford\fake\gs_01120.wav,gary_stafford,fake,3.54,16000,1,False
data\raw\gary_stafford\fake\gs_01121.wav,gary_stafford,fake,4.362,16000,1,False
data\raw\gary_stafford\fake\gs_01122.wav,gary_stafford,fake,3.534,16000,1,False
data\raw\gary_stafford\fake\gs_01123.wav,gary_stafford,fake,4.142,16000,1,False
data\raw\gary_stafford\fake\gs_01124.wav,gary_stafford,fake,5.727,16000,1,False
data\raw\gary_stafford\fake\gs_01125.wav,gary_stafford,fake,2.68,16000,1,False
data\raw\gary_stafford\fake\gs_01126.wav,gary_stafford,fake,3.711,16000,1,False
data\raw\gary_stafford\fake\gs_01127.wav,gary_stafford,fake,4.613,16000,1,False
data\raw\gary_stafford\fake\gs_01128.wav,gary_stafford,fake,3.241,16000,1,False
data\raw\gary_stafford\fake\gs_01129.wav,gary_stafford,fake,3.693,16000,1,False
data\raw\gary_stafford\fake\gs_01130.wav,gary_stafford,fake,2.61,16000,1,False
data\raw\gary_stafford\fake\gs_01131.wav,gary_stafford,fake,3.54,16000,1,False
